T,X,theta2_error,theta1_error,theta_error,theta2_rerror,theta1_rerror,theta_rerror
4,85,0.1170751205031753,1.1815280202284362,1.1873142155410088,0.0861335585025695,0.0608921817834638,0.0610408023078386
5,85,0.0965316562230019,0.9439534178943568,0.9488763964856508,0.0710194875127919,0.0486483453066412,0.0487825175293324
6,85,0.0779672562345588,0.7275840921893548,0.7317496185525162,0.0573614376590119,0.0374973610831378,0.0376198509377299
7,85,0.0663189224438054,0.3137859392829102,0.3207176564608904,0.0487916199581102,0.0161715254558379,0.0164883590278098
8,85,0.0603855055451101,0.2930173914556671,0.2991748668846068,0.0444263345809318,0.0151011808105788,0.0153808264618949
9,85,0.0533119459596704,0.2630000495350171,0.2683490071482066,0.0392222326696521,0.0135541828472675,0.0137960436087044
10,85,0.0489817083302193,0.2399700745845398,0.2449180361816097,0.0360364253471113,0.0123672914683547,0.0125914380814295
11,85,0.0445047987880857,0.2213984778015771,0.2258272859687762,0.0327427097540736,0.0114101706654991,0.0116099668799591
12,85,0.0429461185007618,0.2173581312041235,0.2215602091866463,0.0315959701296513,0.0112019441018728,0.0113905929460155
13,85,0.0409556174851979,0.2114979585446757,0.2154268996020673,0.0301315348599148,0.0108999295133465,0.0110752744457022
14,85,0.0378261733381901,0.1955438494175387,0.1991688139103103,0.0278291655831775,0.0100777056671655,0.0102394328617099
15,85,0.0352076225993579,0.1628662500156771,0.1666283051683233,0.0259026666627769,0.0083936065269347,0.0085664984900692
16,85,0.03353510163054,0.1543512948461699,0.1579522879291716,0.0246721730950974,0.0079547729240215,0.0081204572937435
17,85,0.0313376559445558,0.1429083141961667,0.1463039129568641,0.0230554861701857,0.0073650382364346,0.0075216047367831
18,85,0.0293745903383277,0.1346137499243493,0.1377814509512794,0.0216112354573809,0.006937562876725,0.0070834579415626
19,85,0.0286487690643419,0.1322690094606822,0.1353360367108924,0.0210772401140785,0.0068167224395079,0.0069577371801547
20,85,0.0269041200858604,0.1223516965859198,0.1252747753342522,0.0197936811118872,0.0063056157979093,0.0064404794411162
21,85,0.025871260628586,0.118741724264778,0.1215274422008658,0.0190337941256024,0.0061195693503865,0.0062478259564846
22,85,0.0251727788722255,0.1158168039996735,0.1185208879685296,0.0185199127905597,0.0059688282985996,0.0060932565256451
25,85,0.0231906652142583,0.104607842603235,0.1071475976734103,0.0170616481995561,0.0053911542161654,0.0055085462986411
30,85,0.0206161840267115,0.0873253288981599,0.08972591660716,0.0151675717721455,0.0045004686393636,0.0046128833175063
35,85,0.0191938892719527,0.0778611298190414,0.0801920253022805,0.0141211726060341,0.0040127140360922,0.0041227381084722
40,85,0.0173624659270709,0.0537142256855334,0.0564506267818624,0.0127737726704938,0.0027682596932141,0.0029021732448264
45,85,0.0156879415553649,0.0468528566561771,0.0494095303265355,0.0115418051754836,0.0024146466403995,0.0025401846733646
4,86,0.1234607552441714,1.213481075685359,1.2197454157044234,0.0908315459244549,0.0625389402420942,0.0627081170353717
5,86,0.1014685794454434,0.967770651887908,0.9730754889885074,0.0746516406412726,0.0498758095030758,0.0500266128178091
6,86,0.0823693889548383,0.7454017417692562,0.7499389794306164,0.0606001390549075,0.038415625854348,0.0385549809706505
7,86,0.070261639783958,0.3370763119413115,0.3443212716302712,0.0516923239951214,0.0173718369012201,0.0177018403358289
8,86,0.063651538326796,0.3025378371612434,0.3091612220922453,0.04682919374062,0.0155918341853938,0.0158942332130535
9,86,0.0563952809358726,0.2733844884888943,0.2791406567631638,0.0414906788810615,0.0140893636755449,0.0143508512090007
10,86,0.0520325928235013,0.2510675125514169,0.2564025869110766,0.03828099735231,0.0129392179893009,0.013181868299055
11,86,0.0473794958494157,0.2322339613382936,0.2370177829316206,0.0348576585702272,0.0119685968914822,0.0121852795511076
12,86,0.0457335427685057,0.2275999266925988,0.2321492700066815,0.0336467113136477,0.011729773541375,0.0119349852894079
13,86,0.0433725962807806,0.2204311735473323,0.224657704919261,0.0319097349044165,0.0113603188926415,0.0115498377543309
