time,totalcity_aw,totalcity_bk,totalcity_harv,totalcity_mcd,totalcity_wend,lagtotalcity_aw,lagtotalcity_bk,lagtotalcity_harv,lagtotalcity_mcd,lagtotalcity_wend,totalcity_population,totalcity_income,totalcity_value,change_aw,change_bk,change_harv,change_mcd,change_wend,cityid,timeindex,lagtotalcity2_aw,lagtotalcity2_bk,lagtotalcity2_harv,lagtotalcity2_mcd,lagtotalcity2_wend,lagtotal_aw,lagtotal_bk,lagtotal_harv,lagtotal_mcd,lagtotal_wend,lagtotal2_aw,lagtotal2_bk,lagtotal2_harv,lagtotal2_mcd,lagtotal2_wend
1975,1,0,1,3,0,1,0,1,3,0,6.473386,27.84413,0.1142093,0,0,0,0,0,12,6,1,0,1,9,0,51,2,9,86,0,2601,4,81,7396,0
1975,2,0,0,3,0,1,0,0,2,0,5.068071,12.07693,0.050323,1,0,0,1,0,17,6,1,0,0,4,0,51,2,10,87,0,2601,4,100,7569,0
1975,2,0,1,8,0,3,0,1,8,0,75.707,291.989,1.785714,-1,0,0,0,0,27,6,9,0,1,64,0,49,2,9,81,0,2401,4,81,6561,0
1975,0,0,0,0,0,0,0,0,0,0,8.773782,22.15439,0.1185829,0,0,0,0,0,3,6,0,0,0,0,0,52,2,10,89,0,2704,4,100,7921,0
1975,0,0,0,1,0,0,0,0,1,0,2.526046,7.162871,0.0328572,0,0,0,0,0,7,6,0,0,0,1,0,52,2,10,88,0,2704,4,100,7744,0
1975,1,1,0,3,0,0,1,0,3,0,5.870829,25.63445,0.0743186,1,0,0,0,0,30,6,0,1,0,9,0,52,1,10,86,0,2704,1,100,7396,0
1975,2,0,0,1,0,2,0,0,1,0,8.494464,29.11925,0.1096621,0,0,0,0,0,16,6,4,0,0,1,0,50,2,10,88,0,2500,4,100,7744,0
1975,9,0,1,21,0,9,0,1,15,0,39.33083,136.3925,0.7414634,0,0,0,6,0,15,6,81,0,1,225,0,43,2,9,74,0,1849,4,81,5476,0
1975,0,0,1,1,0,0,0,1,1,0,1.682833,5.742726,0.0240827,0,0,0,0,0,19,6,0,0,1,1,0,52,2,9,88,0,2704,4,81,7744,0
1975,1,0,0,5,0,1,0,0,5,0,7.61919,27.40432,0.1230031,0,0,0,0,0,9,6,1,0,0,25,0,51,2,10,84,0,2601,4,100,7056,0
1975,0,0,0,1,0,0,0,0,1,0,1.468214,4.209713,0.0088506,0,0,0,0,0,26,6,0,0,0,1,0,52,2,10,88,0,2704,4,100,7744,0
1975,0,0,0,3,0,0,0,0,3,0,3.475793,12.38073,0.0284653,0,0,0,0,0,21,6,0,0,0,9,0,52,2,10,86,0,2704,4,100,7396,0
1975,2,0,1,2,0,1,0,0,2,0,2.722322,8.985485,0.0228539,1,0,1,0,0,25,6,1,0,0,4,0,51,2,10,87,0,2601,4,100,7569,0
1976,2,0,1,0,0,2,0,1,0,0,9.30578,37.86944,0.1015655,0,0,0,0,0,20,7,4,0,1,0,0,52,3,10,102,1,2704,9,100,10404,1
1976,0,0,0,0,0,0,0,0,0,0,4.45649,14.58319,0.1065181,0,0,0,0,0,3,7,0,0,0,0,0,54,3,11,102,1,2916,9,121,10404,1
1976,2,0,0,0,0,2,0,0,0,0,2.344718,9.345901,0.0264278,0,0,0,0,0,24,7,4,0,0,0,0,52,3,11,102,1,2704,9,121,10404,1
1976,0,0,0,2,0,0,0,0,1,0,1.380295,3.918776,0.0075313,0,0,0,1,0,26,7,0,0,0,1,0,54,3,11,101,1,2916,9,121,10201,1
1976,1,0,0,0,0,0,0,0,0,0,1.490631,4.01069,0.0178501,1,0,0,0,0,1,7,0,0,0,0,0,54,3,11,102,1,2916,9,121,10404,1
1976,3,0,0,3,0,3,0,0,3,0,3.194222,7.746685,0.0193884,0,0,0,0,0,23,7,9,0,0,9,0,51,3,11,99,1,2601,9,121,9801,1
1976,14,0,2,12,0,15,0,2,12,0,21.95918,105.2543,0.6512195,-1,0,0,0,0,28,7,225,0,4,144,0,39,3,9,90,1,1521,9,81,8100,1
1976,0,1,1,3,0,0,1,1,3,0,3.407722,18.26864,0.0714253,0,0,0,0,0,8,7,0,1,1,9,0,54,2,10,99,1,2916,4,100,9801,1
1976,0,0,0,8,0,0,0,0,8,0,10.09311,53.26661,0.2344043,0,0,0,0,0,18,7,0,0,0,64,0,54,3,11,94,1,2916,9,121,8836,1
1976,0,0,0,2,1,0,0,0,2,1,1.694696,5.186431,0.0247529,0,0,0,0,0,4,7,0,0,0,4,1,54,3,11,100,0,2916,9,121,10000,0
1976,1,0,1,3,0,1,0,1,3,0,3.672578,17.34911,0.0953481,0,0,0,0,0,12,7,1,0,1,9,0,53,3,10,99,1,2809,9,100,9801,1
1976,1,0,0,0,0,1,0,0,0,0,1.264224,6.774447,0.0333002,0,0,0,0,0,10,7,1,0,0,0,0,53,3,11,102,1,2809,9,121,10404,1
1976,0,0,0,2,0,0,0,0,2,0,1.968023,7.135361,0.0326532,0,0,0,0,0,11,7,0,0,0,4,0,54,3,11,100,1,2916,9,121,10000,1
1976,0,0,1,1,0,0,0,1,1,0,1.39159,5.190364,0.0305994,0,0,0,0,0,19,7,0,0,1,1,0,54,3,10,101,1,2916,9,100,10201,1
1976,0,0,0,1,0,0,0,0,1,0,1.461908,4.51639,0.0281982,0,0,0,0,0,7,7,0,0,0,1,0,54,3,11,101,1,2916,9,121,10201,1
1976,5,0,0,12,0,4,0,0,10,0,10.282,33.41312,0.103949,1,0,0,2,0,31,7,16,0,0,100,0,50,3,11,92,1,2500,9,121,8464,1
1976,1,0,1,2,0,1,0,1,2,0,1.630831,7.209073,0.0163084,0,0,0,0,0,14,7,1,0,1,4,0,53,3,10,100,1,2809,9,100,10000,1
1976,1,0,0,1,0,2,0,0,1,0,5.113695,18.04491,0.0880463,-1,0,0,0,0,16,7,4,0,0,1,0,52,3,11,101,1,2704,9,121,10201,1
1976,9,0,1,29,0,9,0,1,21,0,36.09232,129.9793,0.8341463,0,0,0,8,0,15,7,81,0,1,441,0,45,3,10,81,1,2025,9,100,6561,1
1976,1,1,0,3,0,1,1,0,3,0,3.73758,14.91206,0.0471836,0,0,0,0,0,30,7,1,1,0,9,0,53,2,11,99,1,2809,4,121,9801,1
1976,2,0,0,4,0,2,0,0,2,0,11.84499,50.30863,0.2227568,0,0,0,2,0,5,7,4,0,0,4,0,52,3,11,100,1,2704,9,121,10000,1
1976,2,0,1,9,0,2,0,1,8,0,45.00359,200.2339,1.612195,0,0,0,1,0,27,7,4,0,1,64,0,52,3,10,94,1,2704,9,100,8836,1
1976,2,0,0,5,1,1,0,0,5,0,6.941846,24.77944,0.1536061,1,0,0,0,1,9,7,1,0,0,25,0,53,3,11,97,1,2809,9,121,9409,1
1976,1,0,0,1,0,1,0,0,1,0,3.308615,14.84075,0.0869362,0,0,0,0,0,29,7,1,0,0,1,0,53,3,11,101,1,2809,9,121,10201,1
1976,0,0,0,3,0,0,0,0,3,0,3.300246,11.35266,0.0253378,0,0,0,0,0,21,7,0,0,0,9,0,54,3,11,99,1,2916,9,121,9801,1
1976,0,0,0,3,0,0,0,0,2,0,4.252166,17.551,0.065243,0,0,0,1,0,13,7,0,0,0,4,0,54,3,11,100,1,2916,9,121,10000,1
1976,0,0,0,1,0,0,0,0,1,0,1.699207,4.222376,0.0285229,0,0,0,0,0,2,7,0,0,0,1,0,54,3,11,101,1,2916,9,121,10201,1
1976,2,1,0,2,0,2,1,0,0,0,13.4641,67.11678,0.2247803,0,0,0,2,0,6,7,4,1,0,0,0,52,2,11,102,1,2704,4,121,10404,1
1976,2,0,1,2,0,2,0,1,2,0,2.61898,8.242864,0.0204576,0,0,0,0,0,25,7,4,0,1,4,0,52,3,10,100,1,2704,9,100,10000,1
1976,2,0,0,3,0,2,0,0,3,0,3.033249,7.806236,0.0432093,0,0,0,0,0,17,7,4,0,0,9,0,52,3,11,99,1,2704,9,121,9801,1
1976,1,0,1,2,0,1,0,1,2,0,25.57566,95.07366,0.2877616,0,0,0,0,0,22,7,1,0,1,4,0,53,3,10,100,1,2809,9,100,10000,1
1977,0,0,0,2,0,0,0,0,2,0,27.0637,97.73769,0.4423853,0,0,0,0,0,11,8,0,0,0,4,0,55,3,11,117,2,3025,9,121,13689,4
1977,0,0,0,4,0,0,0,0,3,0,44.98923,155.5146,0.347294,0,0,0,1,0,21,8,0,0,0,9,0,55,3,11,116,2,3025,9,121,13456,4
1977,3,0,0,4,0,2,0,0,4,0,162.7849,689.3593,3.049426,1,0,0,0,0,5,8,4,0,0,16,0,53,3,11,115,2,2809,9,121,13225,4
1977,1,0,0,3,0,2,0,0,3,0,41.4336,106.8251,0.5801997,-1,0,0,0,0,17,8,4,0,0,9,0,53,3,11,116,2,2809,9,121,13456,4
1977,0,0,0,4,0,0,0,0,3,0,58.63073,240.5578,0.8874183,0,0,0,1,0,13,8,0,0,0,9,0,55,3,11,116,2,3025,9,121,13456,4
1977,2,0,0,6,1,2,0,0,5,1,94.8585,339.6526,2.062553,0,0,0,1,0,9,8,4,0,0,25,1,53,3,11,114,1,2809,9,121,12996,1
1977,1,0,1,3,0,1,0,1,3,0,50.47383,237.7459,1.282852,0,0,0,0,0,12,8,1,0,1,9,0,54,3,10,116,2,2916,9,100,13456,4
1977,0,0,0,2,0,0,0,0,2,0,18.88221,53.665,0.1034208,0,0,0,0,0,26,8,0,0,0,4,0,55,3,11,117,2,3025,9,121,13689,4
1977,1,0,0,1,0,1,0,0,0,0,17.50254,92.72356,0.4572563,0,0,0,1,0,10,8,1,0,0,0,0,54,3,11,119,2,2916,9,121,14161,4
1977,1,0,0,0,0,1,0,0,0,0,20.58653,54.9711,0.245058,0,0,0,0,0,1,8,1,0,0,0,0,54,3,11,119,2,2916,9,121,14161,4
1977,0,1,0,1,0,0,0,0,1,0,23.52108,57.79703,0.3813927,0,1,0,0,0,2,8,0,0,0,1,0,55,3,11,118,2,3025,9,121,13924,4
1977,0,0,0,0,0,0,0,0,0,0,61.38577,199.3297,1.42325,0,0,0,0,0,3,8,0,0,0,0,0,55,3,11,119,2,3025,9,121,14161,4
1977,9,0,1,31,0,9,0,1,29,0,493.323,1776.88,11.26667,0,0,0,2,0,15,8,81,0,1,841,0,46,3,10,90,2,2116,9,100,8100,4
1977,3,0,1,0,0,2,0,1,0,0,127.2228,518.9827,1.389626,1,0,0,0,0,20,8,4,0,1,0,0,53,3,10,119,2,2809,9,100,14161,4
1977,17,0,2,12,0,14,0,2,12,0,302.856,1440.034,8.9,3,0,0,0,0,28,8,196,0,4,144,0,41,3,9,107,2,1681,9,81,11449,4
1977,1,0,1,2,0,1,0,1,2,0,22.40527,98.79094,0.2237923,0,0,0,0,0,14,8,1,0,1,4,0,54,3,10,117,2,2916,9,100,13689,4
1977,2,1,0,3,0,2,1,0,2,0,184.8973,917.696,3.077127,0,0,0,1,0,6,8,4,1,0,4,0,53,2,11,117,2,2809,4,121,13689,4
1977,0,0,0,2,1,0,0,0,2,1,23.22158,71.11636,0.3352923,0,0,0,0,0,4,8,0,0,0,4,1,55,3,11,117,1,3025,9,121,13689,1
1977,1,1,1,3,0,0,1,1,3,0,46.66903,250.0572,0.9759267,1,0,0,0,0,8,8,0,1,1,9,0,55,2,10,116,2,3025,4,100,13456,4
1977,0,0,1,1,0,0,0,1,1,0,19.17444,71.11363,0.410427,0,0,0,0,0,19,8,0,0,1,1,0,55,3,10,118,2,3025,9,100,13924,4
1977,3,0,1,9,0,2,0,1,9,0,617.3917,2726.371,21.46667,1,0,0,0,0,27,8,4,0,1,81,0,53,3,10,110,2,2809,9,100,12100,4
1977,3,0,0,3,0,3,0,0,3,0,43.77224,106.2351,0.2660993,0,0,0,0,0,23,8,9,0,0,9,0,52,3,11,116,2,2704,9,121,13456,4
1977,1,1,0,3,0,1,1,0,3,0,51.0826,204.7441,0.6444493,0,0,0,0,0,30,8,1,1,0,9,0,54,2,11,116,2,2916,4,121,13456,4
1977,1,0,1,2,0,1,0,1,2,0,25.50862,95.12144,0.2885709,0,0,0,0,0,22,8,1,0,1,4,0,54,3,10,117,2,2916,9,100,13689,4
1977,0,0,0,1,0,0,0,0,1,0,20.11077,61.8722,0.378646,0,0,0,0,0,7,8,0,0,0,1,0,55,3,11,118,2,3025,9,121,13924,4
1977,2,0,0,0,0,2,0,0,0,0,31.99444,127.8698,0.3613393,0,0,0,0,0,24,8,4,0,0,0,0,53,3,11,119,2,2809,9,121,14161,4
1977,1,0,0,4,0,1,0,0,1,0,70.06573,247.3298,1.188488,0,0,0,3,0,16,8,1,0,0,1,0,54,3,11,118,2,2916,9,121,13924,4
1977,6,0,0,13,0,5,0,0,12,0,140.3726,457.77,1.418022,1,0,0,1,0,31,8,25,0,0,144,0,50,3,11,107,2,2500,9,121,11449,4
1977,1,0,0,1,0,1,0,0,1,0,45.70623,203.6806,1.193347,0,0,0,0,0,29,8,1,0,0,1,0,54,3,11,118,2,2916,9,121,13924,4
1977,0,0,0,8,0,0,0,0,8,0,138.5692,729.1887,3.187845,0,0,0,0,0,18,8,0,0,0,64,0,55,3,11,111,2,3025,9,121,12321,4
1977,2,0,1,2,0,2,0,1,2,0,35.4806,112.7606,0.2800273,0,0,0,0,0,25,8,4,0,1,4,0,53,3,10,117,2,2809,9,100,13689,4
1978,0,1,0,1,0,0,1,0,1,0,23.83434,57.88923,0.373281,0,0,0,0,0,2,9,0,1,0,1,0,62,3,11,129,2,3844,9,121,16641,4
1978,4,0,1,0,0,3,0,1,0,0,127.2881,520.44,1.391233,1,0,0,0,0,20,9,9,0,1,0,0,59,4,10,130,2,3481,16,100,16900,4
1978,2,0,0,0,0,2,0,0,0,0,31.95209,128.0153,0.3615046,0,0,0,0,0,24,9,4,0,0,0,0,60,4,11,130,2,3600,16,121,16900,4
1978,2,0,0,7,3,2,0,0,6,1,94.85423,340.6707,2.027082,0,0,0,1,2,9,9,4,0,0,36,1,60,4,11,124,1,3600,16,121,15376,1
1978,1,0,0,1,0,1,0,0,1,0,3.800874,19.89997,0.0984655,0,0,0,0,0,10,9,1,0,0,1,0,61,4,11,129,2,3721,16,121,16641,4
1978,1,0,0,3,0,1,0,0,3,0,6.363976,18.76259,0.1024698,0,0,0,0,0,17,9,1,0,0,9,0,61,4,11,127,2,3721,16,121,16129,4
1978,0,0,1,1,0,0,0,1,1,0,4.143094,15.27794,0.0863411,0,0,0,0,0,19,9,0,0,1,1,0,62,4,10,129,2,3844,16,100,16641,4
1978,2,1,0,6,0,2,1,0,3,0,39.81652,196.7524,0.6605211,0,0,0,3,0,6,9,4,1,0,9,0,60,3,11,127,2,3600,9,121,16129,4
1978,3,0,0,3,0,3,0,0,3,0,9.406,22.84409,0.0572687,0,0,0,0,0,23,9,9,0,0,9,0,59,4,11,127,2,3481,16,121,16129,4
1978,0,0,0,4,0,0,0,0,4,0,12.67818,51.69988,0.1892675,0,0,0,0,0,13,9,0,0,0,16,0,62,4,11,126,2,3844,16,121,15876,4
1978,1,0,0,0,0,1,0,0,0,0,4.458338,11.81425,0.0527632,0,0,0,0,0,1,9,1,0,0,0,0,61,4,11,130,2,3721,16,121,16900,4
1978,6,0,0,13,0,6,0,0,13,0,30.05133,98.34071,0.303311,0,0,0,0,0,31,9,36,0,0,169,0,56,4,11,117,2,3136,16,121,13689,4
1978,0,0,0,1,0,0,0,0,1,0,4.338348,13.2904,0.0797424,0,0,0,0,0,7,9,0,0,0,1,0,62,4,11,129,2,3844,16,121,16641,4
1978,1,1,0,3,0,1,1,0,3,0,10.94775,44.08212,0.1380411,0,0,0,0,0,30,9,1,1,0,9,0,61,3,11,127,2,3721,9,121,16129,4
1978,1,0,1,2,0,1,0,1,2,0,4.826867,21.22774,0.0481557,0,0,0,0,0,14,9,1,0,1,4,0,61,4,10,128,2,3721,16,100,16384,4
1978,1,0,1,3,0,1,0,1,3,0,10.87869,51.08512,0.2706946,0,0,0,0,0,12,9,1,0,1,9,0,61,4,10,127,2,3721,16,100,16129,4
1978,3,0,0,4,0,3,0,0,4,0,35.08459,148.1165,0.6545596,0,0,0,0,0,5,9,9,0,0,16,0,59,4,11,126,2,3481,16,121,15876,4
1978,0,0,0,0,0,0,0,0,0,0,13.26216,42.72031,0.2983045,0,0,0,0,0,3,9,0,0,0,0,0,62,4,11,130,2,3844,16,121,16900,4
1978,0,0,0,2,1,0,0,0,2,1,4.989262,15.29045,0.0712196,0,0,0,0,0,4,9,0,0,0,4,1,62,4,11,128,1,3844,16,121,16384,1
1978,0,0,0,2,0,0,0,0,2,0,5.836191,20.9917,0.0939899,0,0,0,0,0,11,9,0,0,0,4,0,62,4,11,128,2,3844,16,121,16384,4
1978,1,0,1,2,0,1,0,1,2,0,5.451936,20.39428,0.0620143,0,0,0,0,0,22,9,1,0,1,4,0,61,4,10,128,2,3721,16,100,16384,4
1978,2,0,1,2,0,2,0,1,2,0,7.542857,24.18733,0.0601017,0,0,0,0,0,25,9,4,0,1,4,0,60,4,10,128,2,3600,16,100,16384,4
1978,1,0,0,2,0,1,0,0,1,0,9.901622,43.83403,0.2568983,0,0,0,1,0,29,9,1,0,0,1,0,61,4,11,129,2,3721,16,121,16641,4
1978,1,0,1,38,1,3,0,1,9,0,135.3297,586.3083,4.507143,-2,0,0,29,1,27,9,9,0,1,81,0,59,4,10,121,2,3481,16,100,14641,4
1978,0,0,0,3,0,0,0,0,2,0,4.050144,11.5231,0.0222702,0,0,0,1,0,26,9,0,0,0,4,0,62,4,11,128,2,3844,16,121,16384,4
1978,17,1,2,27,0,17,0,2,12,0,65.50706,308.9368,1.914286,0,1,0,15,0,28,9,289,0,4,144,0,45,4,9,118,2,2025,16,81,13924,4
1978,1,0,0,4,0,1,0,0,4,0,15.05453,53.15504,0.2515849,0,0,0,0,0,16,9,1,0,0,16,0,61,4,11,126,2,3721,16,121,15876,4
1978,3,0,0,4,0,0,0,0,4,0,9.617149,33.40362,0.0746431,3,0,0,0,0,21,9,0,0,0,16,0,62,4,11,126,2,3844,16,121,15876,4
1978,1,1,1,4,0,1,1,1,3,0,10.0223,53.66742,0.2090965,0,0,0,1,0,8,9,1,1,1,9,0,61,3,10,127,2,3721,9,100,16129,4
1978,0,0,0,8,0,0,0,0,8,0,29.834,156.5184,0.6798093,0,0,0,0,0,18,9,0,0,0,64,0,62,4,11,122,2,3844,16,121,14884,4
1978,9,0,1,31,0,9,0,1,31,0,105.7395,380.8882,2.392857,0,0,0,0,0,15,9,81,0,1,961,0,53,4,10,99,2,2809,16,100,9801,4
1979,2,1,0,6,0,2,1,0,6,0,40.01777,196.8659,0.6616959,0,0,0,0,0,6,10,4,1,0,36,0,62,4,11,175,5,3844,16,121,30625,25
1979,3,0,0,3,0,3,0,0,3,0,9.43325,22.92505,0.0575228,0,0,0,0,0,23,10,9,0,0,9,0,61,5,11,178,5,3721,25,121,31684,25
1979,0,2,0,8,0,0,0,0,8,0,29.98053,156.7862,0.6765671,0,2,0,0,0,18,10,0,0,0,64,0,64,5,11,173,5,4096,25,121,29929,25
1979,4,0,0,4,0,3,0,0,4,0,9.594843,33.4843,0.0748727,1,0,0,0,0,21,10,9,0,0,16,0,61,5,11,177,5,3721,25,121,31329,25
1979,0,1,0,3,0,1,0,0,3,0,6.397267,18.78899,0.1006963,-1,1,0,0,0,17,10,1,0,0,9,0,63,5,11,178,5,3969,25,121,31684,25
1979,1,0,0,2,0,1,0,0,2,0,10.01189,44.02691,0.258146,0,0,0,0,0,29,10,1,0,0,4,0,63,5,11,179,5,3969,25,121,32041,25
1979,0,1,1,1,0,0,0,1,1,0,4.178251,15.31829,0.0847878,0,1,0,0,0,19,10,0,0,1,1,0,64,5,10,180,5,4096,25,100,32400,25
1979,2,0,1,34,1,9,0,1,31,0,105.7816,381.0385,2.371428,-7,0,0,3,1,15,10,81,0,1,961,0,55,5,10,150,5,3025,25,100,22500,25
1979,2,0,0,7,3,2,0,0,7,3,20.32706,73.22293,0.4270333,0,0,0,0,0,9,10,4,0,0,49,9,62,5,11,174,2,3844,25,121,30276,4
1979,0,0,0,1,0,0,0,0,0,0,9.855768,31.48402,0.2150842,0,0,0,1,0,3,10,0,0,0,0,0,64,5,11,181,5,4096,25,121,32761,25
1979,1,0,1,2,0,1,0,1,2,0,3.57608,15.68521,0.0356344,0,0,0,0,0,14,10,1,0,1,4,0,63,5,10,179,5,3969,25,100,32041,25
1979,3,0,0,2,0,2,0,0,0,0,5.039587,20.23641,0.0571068,1,0,0,2,0,24,10,4,0,0,0,0,62,5,11,181,5,3844,25,121,32761,25
1979,1,0,0,0,0,1,0,0,0,0,3.320398,8.731421,0.0390737,0,0,0,0,0,1,10,1,0,0,0,0,63,5,11,181,5,3969,25,121,32761,25
1979,6,0,1,0,0,4,0,1,0,0,20.11196,82.40874,0.2199288,2,0,0,0,0,20,10,16,0,1,0,0,60,5,10,181,5,3600,25,100,32761,25
1979,0,1,0,3,0,0,0,0,2,0,4.328229,15.50326,0.0686777,0,1,0,1,0,11,10,0,0,0,4,0,64,5,11,179,5,4096,25,121,32041,25
1979,0,1,0,2,2,0,0,0,2,1,3.686174,11.30503,0.0520241,0,1,0,0,1,4,10,0,0,0,4,1,64,5,11,179,4,4096,25,121,32041,16
1979,1,2,1,43,1,1,0,1,38,1,100.0879,430.5673,3.242105,0,2,0,5,0,27,10,1,0,1,1444,1,63,5,10,143,4,3969,25,100,20449,16
1979,0,0,0,1,0,0,0,0,1,0,3.218539,9.816794,0.0577616,0,0,0,0,0,7,10,0,0,0,1,0,64,5,11,180,5,4096,25,121,32400,25
1979,1,1,0,5,0,1,1,0,3,0,8.06859,32.63941,0.1016949,0,0,0,2,0,30,10,1,1,0,9,0,63,4,11,178,5,3969,16,121,31684,25
1979,1,0,0,6,0,1,0,0,4,0,11.12428,39.28347,0.1831599,0,0,0,2,0,16,10,1,0,0,16,0,63,5,11,177,5,3969,25,121,31329,25
1979,17,1,2,29,6,17,1,2,27,0,48.73326,227.9198,1.415789,0,0,0,2,6,28,10,289,1,4,729,0,47,4,9,154,5,2209,16,81,23716,25
1979,1,0,1,2,0,1,0,1,2,0,4.006884,15.03622,0.045829,0,0,0,0,0,22,10,1,0,1,4,0,63,5,10,179,5,3969,25,100,32041,25
1979,1,0,0,1,0,1,0,0,1,0,2.839405,14.68625,0.0729244,0,0,0,0,0,10,10,1,0,0,1,0,63,5,11,180,5,3969,25,121,32400,25
1979,4,0,0,4,0,3,0,0,4,0,26.00747,109.4377,0.4831422,1,0,0,0,0,5,10,9,0,0,16,0,61,5,11,177,5,3721,25,121,31329,25
1979,1,1,1,4,0,1,1,1,4,0,7.401711,39.60688,0.1540601,0,0,0,0,0,8,10,1,1,1,16,0,63,4,10,177,5,3969,16,100,31329,25
1979,0,0,0,3,0,0,0,0,3,0,2.987277,8.508163,0.0164918,0,0,0,0,0,26,10,0,0,0,9,0,64,5,11,178,5,4096,25,121,31684,25
1979,6,0,0,13,1,6,0,0,13,0,22.12454,72.64848,0.2230933,0,0,0,0,1,31,10,36,0,0,169,0,58,5,11,168,5,3364,25,121,28224,25
1979,0,1,0,1,0,0,1,0,1,0,3.815233,9.155116,0.0577051,0,0,0,0,0,2,10,0,1,0,1,0,64,4,11,180,5,4096,16,121,32400,25
1979,1,0,1,3,0,1,0,1,3,0,8.064105,37.74609,0.196459,0,0,0,0,0,12,10,1,0,1,9,0,63,5,10,178,5,3969,25,100,31684,25
1979,0,1,0,5,4,0,0,0,4,0,9.428821,38.20881,0.138812,0,1,0,1,4,13,10,0,0,0,16,0,64,5,11,177,5,4096,25,121,31329,25
1979,2,0,1,2,0,2,0,1,2,0,5.518226,17.84112,0.0443573,0,0,0,0,0,25,10,4,0,1,4,0,62,5,10,179,5,3844,25,100,32041,25
1980,0,0,0,3,0,0,0,0,3,0,2.990283,8.525794,0.0165762,0,0,0,0,0,26,11,0,0,0,9,0,61,14,11,197,18,3721,196,121,38809,324
1980,4,0,0,4,0,4,0,0,4,0,7.0543,24.73331,0.0553435,0,0,0,0,0,21,11,16,0,0,16,0,57,14,11,196,18,3249,196,121,38416,324
1980,2,0,1,34,2,2,0,1,34,1,77.98647,280.892,1.731579,0,0,0,0,1,15,11,4,0,1,1156,1,59,14,10,166,17,3481,196,100,27556,289
1980,1,0,0,1,1,1,0,0,0,0,3.35644,8.758222,0.0392806,0,0,0,1,1,1,11,1,0,0,0,0,60,14,11,200,18,3600,196,121,40000,324
1980,3,1,0,6,0,2,1,0,6,0,29.63933,145.1504,0.4884594,1,0,0,0,0,6,11,4,1,0,36,0,59,13,11,194,18,3481,169,121,37636,324
1980,1,0,1,2,0,1,0,1,2,0,3.996678,15.04575,0.0459665,0,0,0,0,0,22,11,1,0,1,4,0,60,14,10,198,18,3600,196,100,39204,324
1980,0,0,0,1,0,0,0,0,1,0,3.240989,9.840905,0.0567974,0,0,0,0,0,7,11,0,0,0,1,0,61,14,11,199,18,3721,196,121,39601,324
1980,1,0,0,6,0,1,0,0,6,0,11.15753,39.40189,0.1809993,0,0,0,0,0,16,11,1,0,0,36,0,60,14,11,194,18,3600,196,121,37636,324
1980,8,0,0,14,4,6,0,0,13,1,22.10855,72.84016,0.222701,2,0,0,1,3,31,11,36,0,0,169,1,55,14,11,187,17,3025,196,121,34969,289
1980,0,2,0,4,1,0,1,0,3,0,6.539221,16.93451,0.0870233,0,1,0,1,1,17,11,0,1,0,9,0,61,13,11,197,18,3721,169,121,38809,324
1980,1,1,2,4,2,1,1,1,4,0,7.419379,39.67014,0.15406,0,0,1,0,2,8,11,1,1,1,16,0,60,13,10,196,18,3600,169,100,38416,324
1980,0,1,1,1,0,0,1,1,1,0,3.105278,11.3177,0.0613694,0,0,0,0,0,19,11,0,1,1,1,0,61,13,10,199,18,3721,169,100,39601,324
1980,4,0,0,5,3,4,0,0,4,0,26.17036,109.7441,0.4839939,0,0,0,1,3,5,11,16,0,0,16,0,57,14,11,196,18,3249,196,121,38416,324
1980,1,0,1,2,0,1,0,1,2,0,3.59602,15.72974,0.0357895,0,0,0,0,0,14,11,1,0,1,4,0,60,14,10,198,18,3600,196,100,39204,324
1980,3,0,0,4,0,3,0,0,3,0,26.49234,64.42117,0.1617942,0,0,0,1,0,23,11,9,0,0,9,0,58,14,11,197,18,3364,196,121,38809,324
1980,0,1,0,5,4,0,1,0,5,4,36.17068,145.6363,0.52506,0,0,0,0,0,13,11,0,1,0,25,16,61,13,11,195,14,3721,169,121,38025,196
1980,0,1,0,4,0,0,1,0,3,0,16.55617,59.04954,0.2588408,0,0,0,1,0,11,11,0,1,0,9,0,61,13,11,197,18,3721,169,121,38809,324
1980,3,0,0,2,0,3,0,0,2,0,19.13419,76.98938,0.2171122,0,0,0,0,0,24,11,9,0,0,4,0,58,14,11,198,18,3364,196,121,39204,324
1980,2,0,1,2,0,2,0,1,2,0,20.83502,67.87189,0.1688359,0,0,0,0,0,25,11,4,0,1,4,0,59,14,10,198,18,3481,196,100,39204,324
1980,1,0,0,2,0,1,0,0,2,0,28.35016,123.829,0.7264998,0,0,0,0,0,29,11,1,0,0,4,0,60,14,11,198,18,3600,196,121,39204,324
1980,0,1,0,2,2,0,1,0,2,2,14.04554,43.10744,0.1960044,0,0,0,0,0,4,11,0,1,0,4,4,61,13,11,198,16,3721,169,121,39204,256
1980,1,0,0,2,0,1,0,0,1,0,10.94375,55.8978,0.2785846,0,0,0,1,0,10,11,1,0,0,1,0,60,14,11,199,18,3600,196,121,39601,324
1980,0,0,0,1,0,0,0,0,1,0,37.78616,119.6651,0.8001186,0,0,0,0,0,3,11,0,0,0,1,0,61,14,11,199,18,3721,196,121,39601,324
1980,0,1,0,1,1,0,1,0,1,0,14.70504,34.84596,0.214761,0,0,0,0,1,2,11,0,1,0,1,0,61,13,11,199,18,3721,169,121,39601,324
